typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","308","GRD","Grenada","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2504.35","true","-1","N/A","0","false","2504.35","true","0","false",,"125871","125871","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","320","GTM","Guatemala","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5577.833","true","-1","N/A","0","false","5577.833","true","0","false",,"232371","232371","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","328","GUY","Guyana","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6198.784","true","-1","N/A","0","false","6198.784","true","0","false",,"258117","258117","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","332","HTI","Haiti","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","505.524","true","-1","N/A","0","false","505.524","true","0","false",,"27095","27095","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","340","HND","Honduras","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5103.882","true","-1","N/A","0","false","5103.882","true","0","false",,"211434","211434","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12752.789","true","-1","N/A","0","false","12752.789","true","0","false",,"592051","592051","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","348","HUN","Hungary","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","816.73","true","-1","N/A","0","false","816.73","true","0","false",,"34372","34372","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","352","ISL","Iceland","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","707.805","true","-1","N/A","0","false","707.805","true","0","false",,"36015","36015","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","955.482","true","-1","N/A","0","false","955.482","true","0","false",,"51714","51714","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","368","IRQ","Iraq","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5830.131","true","-1","N/A","0","false","5830.131","true","0","false",,"306498","306498","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","372","IRL","Ireland","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3962.572","true","-1","N/A","0","false","3962.572","true","0","false",,"167066","167066","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","376","ISR","Israel","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11933.425","true","-1","N/A","0","false","11933.425","true","0","false",,"598520","598520","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","380","ITA","Italy","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","52982.668","true","-1","N/A","0","false","52982.668","true","0","false",,"2267167","2267167","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","388","JAM","Jamaica","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5633.018","true","-1","N/A","0","false","5633.018","true","0","false",,"198403","198403","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","392","JPN","Japan","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","49009.349","true","-1","N/A","0","false","49009.349","true","0","false",,"1921807","1921807","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","398","KAZ","Kazakhstan","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","765.095","true","-1","N/A","0","false","765.095","true","0","false",,"33451","33451","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","400","JOR","Jordan","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1595.712","true","-1","N/A","0","false","1595.712","true","0","false",,"72996","72996","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","404","KEN","Kenya","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","199.137","true","-1","N/A","0","false","199.137","true","0","false",,"7370","7370","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23467.934","true","-1","N/A","0","false","23467.934","true","0","false",,"953955","953955","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","414","KWT","Kuwait","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1838.737","true","-1","N/A","0","false","1838.737","true","0","false",,"86310","86310","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","428","LVA","Latvia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1276.114","true","-1","N/A","0","false","1276.114","true","0","false",,"57806","57806","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","430","LBR","Liberia","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","81.493","true","-1","N/A","0","false","81.493","true","0","false",,"4642","4642","6","false","true",
"C","M","20250401","2025","4","202504","842","USA","USA","X","Export","440","LTU","Lithuania","0","W00","World","H6","HS","true","9405","Luminaires and light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2831.958","true","-1","N/A","0","false","2831.958","true","0","false",,"127015","127015","6","false","true",
